__id,pr_0,w_pr_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,in_deg_1,out_deg_1,pr_2,w_pr_2,kc_2,in_deg_2,out_deg_2,tri_2,spath_top_3_0,spath_top_3_1,spath_top_3_2,spath_top_3_3,spath_top_3_4,spath_top_min_3,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3,kc_3,in_deg_3,out_deg_3
d47caa3d-a61e-7b0d-979c-37b7a35e365f,0.1755,0.15,1,0,0,0.28792901178719416,0.15,1,1,0.1755,0.15,1,1,0,0,3.0,4.0,5.0,5.0,4.0,3.0,18.0,11.0,10.0,11.0,15.0,10.0,2,1,1
159b54d1-e3e2-eace-9f09-61be16557479,0.28812742165138394,0.27749999999999997,2,0,0,0.3704052571689968,0.27749999999999997,2,2,0.2889366207855306,0.27749999999999997,2,2,0,0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,13.0,13.0,18.0,13.0,4,2,2
07ad530c-a1ba-f165-12f6-6685924e56c2,1.2035749999999998,0.9719962387914384,22,0,0,3.9494514410942045,0.984597931335291,22,22,1.1950749999999999,0.9544005516652773,3,19,0,0,5.0,5.0,5.0,5.0,6.0,5.0,18.0,15.0,12.0,14.0,17.0,12.0,5,19,19
53e0738e-baa0-95f0-16d4-057d3a29391b,0.17833333333333332,0.27749999999999997,2,0,0,0.611121538049911,0.27749999999999997,2,2,0.17833333333333332,0.27749999999999997,2,2,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,4,2,2
a2c53099-620e-385a-28c7-e7c48d3d1d57,0.16778090587797617,0.27749999999999997,2,0,0,0.3769315590349598,0.27749999999999997,2,2,0.17527924952651516,0.27749999999999997,2,2,0,0,3.0,5.0,3.0,5.0,5.0,3.0,23.0,17.0,15.0,17.0,20.0,15.0,4,2,2
ffa38289-f7d9-4e28-ac37-e5d272c1ceaf,0.21375,0.15,1,0,0,0.7791744868707667,0.15,1,1,0.21375,0.15,1,1,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,2,1,1
af3e1d0f-4116-f74e-1424-0e42fa57023a,0.15157714993822882,0.15,1,0,0,0.3385228823962687,0.15,1,1,0.1516736427874273,0.15,1,1,0,0,3.0,4.0,5.0,5.0,5.0,3.0,20.0,18.0,17.0,15.0,20.0,15.0,2,1,1
27890d57-0ee9-4f26-bac8-9fc9f395e1e2,0.27954321062500304,0.47799375,4,0,0,1.0544470058368471,0.47799375,4,4,0.27978802091938976,0.47799375,3,4,0,0,3.0,4.0,4.0,5.0,4.0,3.0,23.0,16.0,15.0,16.0,20.0,15.0,5,4,4
62789a06-e18a-ead5-006d-b9bd0c578993,0.4555312499999999,0.5562946875,5,0,0,1.4782044357183748,0.622850484375,5,5,0.4555312499999999,0.5562946875,3,5,0,0,6.0,6.0,6.0,6.0,5.0,5.0,24.0,20.0,18.0,19.0,24.0,18.0,5,5,5
0a4bd2c0-1d17-d349-ee55-22a6ca47b9e4,0.42059776397515525,0.7275094749609375,8,0,0,1.473912196611486,0.7275094749609375,8,8,0.42199999999999993,0.7275094749609375,3,8,0,0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,21.0,19.0,20.0,24.0,19.0,5,8,8
640f7a83-1a25-c850-f258-a7a7a3a1cbcf,0.15,0.0,0,5,0,0.8434678047017353,0.5562946875,5,5,0.15,0.0,3,0,4,0,4.0,4.0,4.0,5.0,5.0,4.0,24.0,16.0,19.0,18.0,22.0,16.0,5,4,4
11283bcb-6e6d-427d-b4ff-9c701d53ee0f,0.945212653093269,0.9719962387914384,22,0,4,3.0503870483377864,0.9719962387914384,22,22,0.9476838932048107,0.9670543985781628,5,21,0,3,3.0,3.0,3.0,4.0,3.0,3.0,17.0,14.0,12.0,13.0,16.0,12.0,5,21,21
c7ccf4a3-1bac-2d64-020f-9a0b6fb155f7,0.5522625,0.8031255956592774,10,0,0,1.8417096653621845,0.8031255956592774,10,10,0.5567604166666666,0.8031255956592774,3,10,0,0,5.0,6.0,7.0,5.0,6.0,5.0,26.0,21.0,20.0,21.0,23.0,20.0,5,10,10
4a793996-ea42-43c0-a3ff-555741018913,0.15,0.0,0,1,0,0.3062633529050629,0.15,1,1,0.15,0.0,1,0,1,0,6.0,5.0,6.0,6.0,5.0,5.0,24.0,18.0,17.0,17.0,21.0,17.0,2,1,1
d816f334-b4db-da96-3d35-9e7bf2c88f40,0.1502081270856507,0.15,1,0,0,0.24890601382772432,0.15,1,1,0.1502214275147929,0.15,1,1,0,0,3.0,3.0,3.0,3.0,4.0,3.0,22.0,18.0,17.0,19.0,21.0,17.0,2,1,1
fea3e2a1-e78d-84f8-f8bb-d9c72c84585e,0.20464285714285713,0.38587499999999997,3,0,0,0.5549614606185822,0.38587499999999997,3,3,0.20464285714285713,0.38587499999999997,3,3,0,0,4.0,5.0,4.0,5.0,4.0,4.0,17.0,12.0,12.0,11.0,14.0,11.0,5,3,3
b28d6d33-1639-4cdf-865a-18267fc6dd76,0.1502125,0.27749999999999997,2,0,0,0.4484383751244555,0.27749999999999997,2,2,0.15018777614138437,0.15,1,1,0,0,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0,2,1,1
18cd5f89-79bb-4e4a-a4b2-3ecf921a8d8a,0.5780357142857142,0.67942291171875,7,0,0,1.4778149902358615,0.67942291171875,7,7,0.5780357142857142,0.67942291171875,3,7,0,0,5.0,5.0,5.0,5.0,6.0,5.0,26.0,21.0,22.0,21.0,26.0,21.0,5,7,7
448a5ba2-3998-4c50-9846-12c87d1f3ded,0.1502534402030664,0.15,1,0,0,0.35019377693873843,0.15,1,1,0.1502792585296479,0.15,1,1,0,0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,2,1,1
dc21a98e-c2f8-3668-a49f-5d9ebaee49f2,0.5358458895661584,0.9612404689154856,20,0,9,1.8870184202894908,0.9670543985781628,20,20,0.5349679469032008,0.8790945064342538,5,13,0,4,2.0,4.0,3.0,3.0,4.0,2.0,16.0,12.0,8.0,11.0,12.0,8.0,5,13,13
275c6b7b-03f1-4521-89d3-0243b19306eb,0.45224038461538457,0.7275094749609375,8,0,0,1.7039189147795357,0.7275094749609375,8,8,0.45224038461538457,0.7275094749609375,3,8,0,0,6.0,6.0,6.0,6.0,6.0,6.0,29.0,22.0,23.0,23.0,27.0,22.0,5,8,8
de5c7831-8f64-5cf2-5389-00f106eb2bb0,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
9e9011f8-8c92-bb4e-e548-61e1b26a2362,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
21dda669-6866-4a9f-9fe2-2967cdf163da,0.5325,0.7683830537167969,9,0,0,1.8833020525169322,0.7683830537167969,9,9,0.5325,0.7683830537167969,3,9,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,9,9
f83484ee-123c-9ca2-2598-4d517ab33785,0.17250000000000001,0.38587499999999997,3,0,0,0.4200616418464333,0.38587499999999997,3,3,0.17250000000000001,0.38587499999999997,3,3,0,0,4.0,2.0,4.0,4.0,3.0,2.0,16.0,10.0,10.0,9.0,14.0,9.0,5,3,3
6e736ca2-df4d-a4c4-f091-72bb132b4da5,0.4536083638955103,0.8326567563103858,11,0,2,1.5576710168267622,0.8326567563103858,11,11,0.45677316033573767,0.8326567563103858,5,11,0,2,4.0,4.0,4.0,4.0,4.0,4.0,20.0,14.0,13.0,14.0,15.0,13.0,5,11,11
42e34057-26ee-c480-9d35-6294f003eb0a,0.23500000000000001,0.27749999999999997,2,0,0,0.6125559885232482,0.27749999999999997,2,2,0.23500000000000001,0.27749999999999997,2,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,20.0,18.0,18.0,18.0,18.0,4,2,2
9e74fc03-6214-4704-a59f-ecfd7a5d9c5f,0.4830611249726815,0.8326567563103858,11,0,0,1.7364976665952954,0.8326567563103858,11,11,0.48406145690247243,0.8326567563103858,3,11,0,0,4.0,4.0,5.0,5.0,4.0,4.0,25.0,19.0,18.0,19.0,22.0,18.0,5,11,11
d1d93895-e7eb-5e73-ac5f-c441f22542e1,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
b36eb282-333a-b09f-de2b-ad29c664cb0f,0.21375,0.15,1,0,0,0.404578994051101,0.15,1,1,0.21375,0.15,1,1,0,0,5.0,6.0,6.0,5.0,6.0,5.0,25.0,19.0,18.0,19.0,20.0,18.0,2,1,1
154c7303-5e5e-a7a0-1212-c794b274b322,0.48189843749999994,0.7683830537167969,9,0,4,1.3661929633622405,0.7683830537167969,9,9,0.48348643685567,0.7275094749609375,5,8,0,4,3.0,4.0,3.0,5.0,5.0,3.0,20.0,14.0,15.0,15.0,19.0,14.0,5,8,8
f66e21d5-49e5-4d6c-823d-7e597592b005,0.15,0.0,0,6,0,1.1357138176685606,0.67942291171875,6,6,0.15,0.0,3,0,6,0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,18.0,16.0,16.0,16.0,16.0,5,6,6
65632ff7-9fa3-e0a1-837a-1d9395e9f96a,0.784439446262182,0.9797672825268142,24,0,2,3.195614439588769,0.9858370977687699,24,24,0.7387230296666121,0.9463535901944439,5,18,0,2,4.0,4.0,4.0,5.0,4.0,4.0,18.0,10.0,12.0,11.0,16.0,10.0,5,18,18
6d0db4f5-6b67-ec13-d333-83ad297c08e9,2.463196202913474,0.9999994772616189,89,0,21,9.227717816817137,0.9999997124938904,89,89,2.5031734443679765,0.9999980816273114,5,81,0,13,3.0,3.0,3.0,3.0,2.0,2.0,15.0,8.0,9.0,10.0,12.0,8.0,5,81,81
942e28ab-7d0d-cae1-39c8-a945d5d024b9,0.1889025477216749,0.27749999999999997,2,0,0,0.5223981052046645,0.27749999999999997,2,2,0.188935914408867,0.27749999999999997,2,2,0,0,3.0,5.0,5.0,5.0,5.0,3.0,20.0,17.0,17.0,17.0,21.0,17.0,4,2,2
8adae63e-fac9-89fc-fcdf-3f161498ddd0,1.1794359707027613,0.9997042353362874,50,0,14,4.588195874339595,0.9997929647354011,50,50,1.187629581796783,0.9994334078112806,5,46,0,11,3.0,2.0,3.0,3.0,2.0,2.0,15.0,10.0,8.0,9.0,13.0,8.0,5,46,46
4d18d147-3fd4-2346-def2-b24388fad3bd,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
a880c908-6064-406a-a034-4ff24206c7d0,0.1655977209832468,0.8326567563103858,11,0,4,1.2690954867367434,0.8326567563103858,11,11,0.16406504697547863,0.7275094749609375,5,8,0,3,3.0,4.0,3.0,3.0,4.0,3.0,16.0,12.0,10.0,10.0,10.0,10.0,5,8,8
7c583964-47e7-1197-4c41-2b41674e8f3a,0.1682142857142857,0.15,1,0,0,0.28209805999553794,0.15,1,1,0.1682142857142857,0.15,1,1,0,0,5.0,4.0,5.0,5.0,4.0,4.0,20.0,16.0,14.0,15.0,19.0,14.0,2,1,1
0441fd84-c716-490f-8e12-b0f591f3bde6,0.3467198106034195,0.47799375,4,0,0,0.9972172945145481,0.5562946875,4,4,0.35339689954553855,0.47799375,2,4,0,0,4.0,3.0,3.0,3.0,4.0,3.0,21.0,16.0,16.0,15.0,20.0,15.0,4,4,4
c4203a44-4dbd-4508-9dd5-b9b2bfe98aec,0.9149999999999998,0.9257489137639361,16,0,0,3.208255131292333,0.9368865766993457,16,16,0.9149999999999998,0.9257489137639361,3,16,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,16,16
abeb4abe-7ad7-3983-640a-5869c8a65888,0.1804231244233449,0.622850484375,6,0,0,0.7739076874373063,0.622850484375,6,6,0.18337991785558444,0.5562946875,5,5,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,5,5,5
54b3ee06-87f5-7ca4-64bf-880ba8f954f6,0.34124999999999994,0.47799375,4,0,0,0.7911532903578775,0.5562946875,4,4,0.34124999999999994,0.47799375,3,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,13.0,13.0,13.0,17.0,13.0,5,4,4
72f6d326-7814-bc14-ef0a-de67d25c2d0c,0.224375,0.27749999999999997,2,0,0,0.7609298729786731,0.27749999999999997,2,2,0.224375,0.27749999999999997,1,2,0,0,4.0,4.0,4.0,5.0,4.0,4.0,21.0,14.0,15.0,13.0,19.0,13.0,2,2,2
de1f07b6-7e43-b063-9432-623509001496,0.1624144736842105,0.27749999999999997,2,0,0,0.37773736481287,0.27749999999999997,2,2,0.1584685185185185,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,19.0,20.0,22.0,23.0,19.0,2,1,1
47a33fed-318c-559d-d30a-c1b6c5524779,0.2832440273037543,0.622850484375,6,0,0,1.2356018748179904,0.622850484375,6,6,0.2801338028169014,0.47799375,3,4,0,0,3.0,5.0,5.0,5.0,5.0,3.0,28.0,23.0,19.0,20.0,25.0,19.0,5,4,4
19736c53-f304-08b4-3652-4ea9abef4de5,0.19846598609886607,0.5562946875,5,0,0,0.5428509942799832,0.5562946875,5,5,0.2058228107053856,0.5562946875,5,5,0,0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,13.0,13.0,17.0,13.0,5,5,5
a9c51b81-66f6-44fe-8972-d3d8b4b0f165,0.5057730654761905,0.9544005516652773,19,0,0,2.2773562412858475,0.9544005516652773,19,19,0.5089605654761905,0.9257489137639361,5,16,0,0,4.0,4.0,5.0,4.0,4.0,4.0,17.0,12.0,9.0,11.0,15.0,9.0,5,16,16
6d1c1ad2-a5ca-4873-a7c6-64ed78d25b67,0.16818055555555556,0.15,1,0,0,0.29995049204943725,0.15,1,1,0.16818055555555556,0.15,1,1,0,0,5.0,6.0,5.0,5.0,6.0,5.0,29.0,24.0,23.0,23.0,28.0,23.0,2,1,1
6dcd59da-6fa3-f6b7-44ab-8be4150f9ec8,0.252,0.622850484375,6,0,0,0.9736962370614475,0.622850484375,6,6,0.252,0.622850484375,3,6,0,0,6.0,6.0,6.0,6.0,5.0,5.0,20.0,15.0,12.0,14.0,18.0,12.0,5,6,6
dce34a38-9a7e-4726-e906-2c9612c905e5,0.3129750236742424,0.67942291171875,7,0,0,0.8661306245874005,0.67942291171875,7,7,0.3615778178746929,0.67942291171875,4,7,0,0,5.0,5.0,5.0,4.0,5.0,4.0,19.0,13.0,12.0,10.0,16.0,10.0,5,7,7
df79761b-0a6d-4fb9-b866-885168df4bc9,0.15107034615384615,0.15,1,0,0,0.2771072604798186,0.15,1,1,0.15123794483985764,0.15,1,1,0,0,3.0,4.0,5.0,5.0,5.0,3.0,26.0,21.0,20.0,21.0,24.0,20.0,2,1,1
62930894-3fa2-fd03-7bbd-04c1a831afd0,0.8867678571428571,0.9894383950245129,28,0,0,5.245916390586744,0.9894383950245129,28,28,0.8867678571428571,0.9894383950245129,4,28,0,0,5.0,4.0,4.0,5.0,4.0,4.0,17.0,12.0,11.0,11.0,17.0,11.0,5,28,28
3870ac78-45e6-e974-7185-6e5358f1db32,1.5418144487986414,0.9828021901477921,25,0,3,4.3433624798759745,0.9982802190147793,25,25,1.5423843149203447,0.9797672825268142,5,24,0,3,3.0,3.0,3.0,3.0,4.0,3.0,18.0,12.0,11.0,12.0,15.0,11.0,5,24,24
e257f067-a620-4fce-b429-5c6eb9366e76,0.15,0.0,0,2,0,0.4658856747184328,0.27749999999999997,2,2,0.15,0.0,2,0,2,0,4.0,4.0,4.0,4.0,5.0,4.0,29.0,23.0,23.0,23.0,26.0,23.0,4,2,2
c27c041e-a993-01fb-9c39-11428b9e35df,0.6026294117436994,0.8972303304691157,14,0,0,2.1054824256902154,0.8972303304691157,14,14,0.6067708870538707,0.8972303304691157,4,14,0,0,3.0,4.0,3.0,4.0,4.0,3.0,21.0,17.0,12.0,17.0,19.0,12.0,5,14,14
0731a9a6-96a0-42f0-1dc7-b910d8eaadb6,0.1751612661521895,0.47799375,4,0,0,0.5588424707415054,0.47799375,4,4,0.17272071495336702,0.38587499999999997,3,3,0,0,2.0,4.0,4.0,4.0,4.0,2.0,15.0,12.0,9.0,11.0,15.0,9.0,5,3,3
6872777b-4349-0d02-603c-65387127bb90,1.2215748614897686,0.9719962387914384,22,0,2,3.850402291712957,0.9929990596978596,22,22,1.1946548533363188,0.9544005516652773,5,19,0,2,3.0,3.0,5.0,5.0,4.0,3.0,23.0,19.0,18.0,19.0,20.0,18.0,5,19,19
8194aff2-0268-ead4-0409-6c46497af529,0.1925,0.15,1,0,0,0.445243585277743,0.15,1,1,0.1925,0.15,1,1,0,0,6.0,6.0,6.0,6.0,6.0,6.0,22.0,18.0,14.0,17.0,20.0,14.0,2,1,1
523a2c1f-2877-4c74-a2a1-5d9a7640cc90,0.1506222206038821,0.15,1,0,0,0.25688448366327543,0.15,1,1,0.15075455235510155,0.15,1,1,0,0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,15.0,15.0,20.0,15.0,2,1,1
176bf85d-f1df-42e5-b179-e52e37c2b234,0.2217771291208791,0.27749999999999997,2,0,0,0.5100338425272045,0.27749999999999997,2,2,0.22239460059171598,0.27749999999999997,2,2,0,0,3.0,5.0,5.0,5.0,5.0,3.0,23.0,18.0,16.0,17.0,21.0,16.0,4,2,2
c961271f-ce50-4a2f-868e-ee81a09d5042,0.5325,0.7683830537167969,9,0,0,1.8833020525169322,0.7683830537167969,9,9,0.5325,0.7683830537167969,3,9,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,9,9
29c87f0c-3741-b9f4-7e54-2b0aeff18d41,0.2787138142075085,0.8326567563103858,11,0,2,1.6310380208344257,0.8326567563103858,11,11,0.2867717474432753,0.8326567563103858,5,11,0,2,3.0,4.0,4.0,5.0,4.0,3.0,21.0,16.0,15.0,13.0,17.0,13.0,5,11,11
ccb7b943-6c0c-7c31-7d39-50430f39697e,0.2848259873566215,0.47799375,4,0,0,0.9769624236629789,0.47799375,4,4,0.2851733471919302,0.47799375,3,4,0,0,3.0,5.0,5.0,5.0,5.0,3.0,20.0,17.0,16.0,17.0,20.0,16.0,5,4,4
808c9ad4-16ba-0764-7583-b73a24943bcf,0.43632020282652006,0.9761968029727226,23,0,2,2.04556613476308,0.9761968029727226,23,23,0.42711870110467065,0.9612404689154856,5,20,0,2,3.0,3.0,3.0,3.0,4.0,3.0,14.0,9.0,10.0,10.0,15.0,9.0,5,20,20
b46e79fc-b875-4637-95cc-fa7782d00297,0.27749999999999997,0.622850484375,6,0,0,0.9999999999999997,0.622850484375,6,6,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
b3082d55-6530-c934-6198-ee1500d44184,1.1569769055269894,0.9828021901477921,25,1,4,3.8929954161066145,0.9875745823817799,26,26,1.1826657379731706,0.9828021901477921,5,25,1,4,3.0,3.0,3.0,4.0,3.0,3.0,17.0,12.0,10.0,11.0,15.0,10.0,5,26,26
e0ed9ec4-69e3-4636-8983-fa8935ab0295,0.1543440979251012,0.15,1,0,0,0.3305700202663985,0.15,1,1,0.15451786184210525,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,25.0,19.0,17.0,18.0,23.0,17.0,2,1,1
e36bfc51-e228-978c-dcfb-8ba33b72efd6,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
554c8115-c5ec-410c-9d05-4f4d35728f42,0.3494016514691231,0.8031255956592774,10,0,0,1.268368532709978,0.8031255956592774,10,10,0.35619995415417705,0.8031255956592774,5,10,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,5,10,10
1a6a30cd-bb27-375c-8401-fbd7ee1c0037,0.2095551948051948,0.47799375,4,0,0,0.5651389097586447,0.47799375,4,4,0.21016233766233766,0.47799375,3,4,0,0,4.0,4.0,5.0,3.0,4.0,3.0,17.0,11.0,12.0,10.0,16.0,10.0,5,4,4
7a26378f-84da-37a0-e186-13bcc72e72e6,0.4763377230745885,0.9612404689154856,20,0,6,2.2867101155588387,0.9670543985781628,20,20,0.4648618070051003,0.9126457808987484,5,15,0,4,3.0,4.0,3.0,5.0,3.0,3.0,18.0,11.0,12.0,11.0,16.0,11.0,5,15,15
b17e6102-e16f-1975-6ab9-c13fbf163f04,0.18353836283416874,0.27749999999999997,2,0,0,0.47301783336944664,0.27749999999999997,2,2,0.1900540198151629,0.27749999999999997,2,2,0,0,4.0,3.0,5.0,5.0,4.0,3.0,22.0,16.0,16.0,14.0,20.0,14.0,4,2,2
6e5e0655-7e91-4464-9147-63ec63957c76,0.15204321062500298,0.15,1,0,0,0.3528812346573653,0.15,1,1,0.15228802091938975,0.15,1,1,0,0,3.0,4.0,4.0,5.0,4.0,3.0,23.0,16.0,15.0,16.0,20.0,15.0,2,1,1
c66e2657-1f51-0df8-0f64-6eeccff0e4d3,0.18477272727272728,0.38587499999999997,3,0,0,0.43939190823939056,0.38587499999999997,3,3,0.18477272727272728,0.38587499999999997,3,3,0,0,4.0,3.0,4.0,3.0,2.0,2.0,17.0,11.0,10.0,9.0,15.0,9.0,5,3,3
14fd786a-6e6e-f8fb-fa01-f44a63048f40,0.9631334518149953,0.99531375976385,33,0,4,3.452604318687073,0.99531375976385,33,33,0.9668150032807625,0.99531375976385,5,33,0,4,3.0,2.0,3.0,3.0,2.0,2.0,16.0,11.0,9.0,9.0,15.0,9.0,5,33,33
6d2c2d87-c78f-bca7-eab1-f62d3ff4be1b,0.9484293915167682,0.9761968029727226,23,0,0,3.2260446654518247,0.9797672825268142,23,23,0.9395730196336579,0.9670543985781628,4,21,0,0,1.0,3.0,3.0,3.0,3.0,1.0,17.0,15.0,10.0,11.0,16.0,10.0,5,21,21
7bcdb0f5-b9e6-4c25-8930-1baa3de2a2d9,0.345630426056249,0.8326567563103858,11,0,4,1.5099193762184346,0.8326567563103858,11,11,0.3466018130435364,0.8326567563103858,5,11,0,4,3.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,12.0,12.0,17.0,12.0,5,11,11
2e9489bd-833e-4e7e-adbb-a082cc3f185f,0.16416666666666666,0.15,1,0,0,0.3221958827266207,0.15,1,1,0.16416666666666666,0.15,1,1,0,0,6.0,4.0,5.0,6.0,5.0,4.0,18.0,13.0,12.0,13.0,17.0,12.0,2,1,1
da8160ec-5180-5a7a-d08f-d448756a73d9,0.303,0.47799375,4,0,0,0.9582894132965385,0.47799375,4,4,0.309375,0.47799375,3,4,0,0,5.0,6.0,6.0,7.0,6.0,5.0,30.0,26.0,24.0,25.0,28.0,24.0,5,4,4
eba318b2-8e8f-48c2-a681-1a53f02d4797,0.360929347826087,0.47799375,4,0,0,0.9529557696885307,0.47799375,4,4,0.360929347826087,0.47799375,2,4,0,0,3.0,5.0,5.0,5.0,5.0,3.0,27.0,24.0,22.0,23.0,18.0,18.0,4,4,4
b23100ed-2369-08f9-afc5-a6ca4093569f,0.2775,0.38587499999999997,3,1,0,0.9503594525287042,0.47799375,4,4,0.2775,0.38587499999999997,3,3,1,0,4.0,5.0,4.0,4.0,5.0,4.0,27.0,24.0,23.0,16.0,28.0,16.0,5,4,4
0bf43866-50e3-df03-7c25-c0beddd4dd29,0.20829745334246477,0.38587499999999997,3,0,0,0.5784125862175487,0.38587499999999997,3,3,0.20879403723545198,0.38587499999999997,3,3,0,0,3.0,3.0,3.0,4.0,4.0,3.0,20.0,16.0,15.0,15.0,19.0,15.0,5,3,3
2be9eb64-6da6-be50-2003-c6f562781331,0.5113208333333332,0.67942291171875,7,0,0,1.5250986483318552,0.7275094749609375,7,7,0.5057496843434344,0.622850484375,3,6,0,0,5.0,5.0,5.0,5.0,5.0,5.0,22.0,19.0,15.0,18.0,21.0,15.0,5,6,6
082c4013-2360-b9d1-2405-7c115bc57e9d,0.3173437499999999,0.15,1,0,0,0.34640559448846986,0.15,1,1,0.3173437499999999,0.15,1,1,0,0,9.0,8.0,8.0,9.0,8.0,8.0,41.0,33.0,34.0,31.0,37.0,31.0,2,1,1
9e497fbe-1d94-733a-24c8-8d4aa7799ac5,0.20464285714285713,0.38587499999999997,3,22,0,2.8307649386428073,0.9853818616256234,25,25,0.20464285714285713,0.38587499999999997,5,3,19,0,3.0,3.0,3.0,4.0,3.0,3.0,20.0,14.0,14.0,14.0,18.0,14.0,5,22,22
06460ae3-827f-4270-8919-d20036854506,0.18432209239716837,0.47799375,4,0,0,0.5920652012435836,0.47799375,4,4,0.18488441807178935,0.47799375,4,4,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,15.0,18.0,10.0,5,4,4
ac83a164-b5a0-4c8e-ad6f-98a944503383,0.15,0.0,0,1,0,0.4110139181120306,0.15,1,1,0.15,0.0,1,0,1,0,6.0,6.0,7.0,7.0,6.0,6.0,39.0,34.0,32.0,34.0,37.0,32.0,2,1,1
b975d63f-00bc-fe72-b5bb-52180aee607d,0.2818059210526316,0.47799375,4,0,0,1.0875439150833914,0.47799375,4,4,0.28192229729729734,0.47799375,3,4,0,0,5.0,6.0,6.0,6.0,6.0,5.0,32.0,25.0,23.0,25.0,26.0,23.0,5,4,4
a45845b8-537d-7e26-26a0-108ffa231b32,0.28855386363636365,0.47799375,4,0,0,0.8436765500074741,0.47799375,4,4,0.2939314189189189,0.47799375,3,4,0,0,3.0,4.0,5.0,4.0,5.0,3.0,24.0,17.0,16.0,18.0,22.0,16.0,5,4,4
63a655d5-2390-e7ed-666b-87060233289b,0.38071428571428567,0.47799375,4,0,0,1.1340259053417532,0.5562946875,4,4,0.38071428571428567,0.47799375,2,4,0,0,4.0,5.0,5.0,5.0,5.0,4.0,19.0,13.0,13.0,13.0,15.0,13.0,4,4,4
1e4fb402-a27b-4d4c-21ad-4c103719c6bd,0.6006221329768051,0.857758242863828,12,0,2,1.949239634244802,0.8790945064342538,12,12,0.6008144948876604,0.857758242863828,4,12,0,2,3.0,3.0,4.0,4.0,4.0,3.0,17.0,12.0,9.0,12.0,15.0,9.0,5,12,12
2cd0606c-c371-84ec-0fac-cc2ecb423a6c,3.9548202200754017,0.9999998789249325,98,0,8,10.032961267985456,0.9999998789249325,98,98,3.1502431737121444,0.9999980816273114,5,81,0,6,3.0,3.0,1.0,3.0,3.0,1.0,16.0,11.0,9.0,9.0,14.0,9.0,5,81,81
