__id,pr_0,w_pr_0,kc_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,spath_top_1_0,spath_top_1_1,spath_top_1_2,spath_top_1_3,spath_top_1_4,spath_top_min_1,w_spath_top_1_0,w_spath_top_1_1,w_spath_top_1_2,w_spath_top_1_3,w_spath_top_1_4,w_spath_top_min_1,spath_top_2_0,spath_top_2_1,spath_top_2_2,spath_top_2_3,spath_top_2_4,spath_top_min_2,w_spath_top_2_0,w_spath_top_2_1,w_spath_top_2_2,w_spath_top_2_3,w_spath_top_2_4,w_spath_top_min_2
a1321e7a-a93f-4afd-ad45-9f718015c3f9,0.15010625,0.15,1,1,0,0,0.29907174305167045,0.15,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0
93b5eefd-9c75-6cf5-f449-3ec99ad91de6,1.567423522552926,0.9984976987501086,5,40,0,4,4.6046349579499255,0.9987230439375924,1.0,3.0,3.0,3.0,3.0,1.0,16.0,11.0,9.0,12.0,15.0,9.0,1.0,3.0,3.0,3.0,3.0,1.0,16.0,11.0,9.0,12.0,15.0,9.0
1bf8e47a-48fc-28f0-2a1b-02d928dfb35f,0.21880369979561679,0.857758242863828,5,12,0,7,1.172357599052154,0.857758242863828,3.0,4.0,4.0,5.0,4.0,3.0,16.0,13.0,11.0,13.0,16.0,11.0,3.0,4.0,4.0,5.0,4.0,3.0,16.0,13.0,11.0,13.0,16.0,11.0
1a11eeba-e656-e8a8-c68a-f13b4529efd2,0.31671717516316716,0.622850484375,4,6,0,0,0.8840675167306189,0.622850484375,3.0,3.0,3.0,3.0,3.0,3.0,19.0,15.0,13.0,14.0,20.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,15.0,13.0,14.0,20.0,13.0
5087a047-80c5-4aa3-dfdf-30dd8ac88b5e,4.861229072784828,0.9999999990761054,5,128,12,9,18.018037542135797,0.9999999999474335,3.0,3.0,3.0,4.0,3.0,3.0,16.0,10.0,10.0,10.0,14.0,10.0,3.0,3.0,3.0,4.0,3.0,3.0,16.0,10.0,10.0,10.0,14.0,10.0
6876cb25-bc42-30fa-6118-3f337ae8ba62,1.3013824195833636,0.9761968029727226,5,23,0,4,2.3479355324051485,0.9761968029727226,3.0,3.0,3.0,3.0,3.0,3.0,16.0,13.0,12.0,11.0,14.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,13.0,12.0,11.0,14.0,11.0
d12b1ee1-0087-7032-428d-886d48df9df4,0.1773214285714286,0.38587499999999997,3,3,0,0,0.5443599717989708,0.38587499999999997,5.0,5.0,5.0,5.0,4.0,4.0,18.0,11.0,12.0,11.0,16.0,11.0,5.0,5.0,5.0,5.0,4.0,4.0,18.0,11.0,12.0,11.0,16.0,11.0
87d6e068-050d-cfa3-a579-f6b5337c3992,0.21374999999999997,0.38587499999999997,3,3,0,0,0.6525648501350283,0.38587499999999997,6.0,6.0,6.0,6.0,7.0,6.0,22.0,17.0,14.0,15.0,20.0,14.0,6.0,6.0,6.0,6.0,7.0,6.0,22.0,17.0,14.0,15.0,20.0,14.0
af04eec0-56d0-4cd0-a77a-3243764eb844,0.1946663961038961,0.15,1,1,0,0,0.3186173589576151,0.15,5.0,5.0,5.0,5.0,6.0,5.0,33.0,25.0,27.0,27.0,29.0,25.0,5.0,5.0,5.0,5.0,6.0,5.0,33.0,25.0,27.0,27.0,29.0,25.0
2ffecc7f-9850-0296-e6dd-b38d55910975,0.23500000000000001,0.27749999999999997,2,2,0,0,0.988899315827689,0.27749999999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
cd394c7d-b18f-2662-fd9b-23fb6c38e0a9,0.36674999999999996,0.67942291171875,3,7,0,0,1.1677899714304978,0.67942291171875,5.0,6.0,5.0,6.0,5.0,5.0,18.0,13.0,13.0,14.0,18.0,13.0,5.0,6.0,5.0,6.0,5.0,5.0,18.0,13.0,13.0,14.0,18.0,13.0
db64cf0a-1391-4d7a-9ecd-63f8096b453c,0.2371901104660539,0.47799375,3,4,0,2,0.7777393158890579,0.47799375,4.0,5.0,5.0,5.0,5.0,4.0,19.0,16.0,14.0,14.0,17.0,14.0,4.0,5.0,5.0,5.0,5.0,4.0,19.0,16.0,14.0,14.0,17.0,14.0
bedda71e-a14c-122a-23bb-3a4e32d5d22a,0.27916522740765776,0.47799375,3,4,0,0,0.8225253003538376,0.47799375,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,13.0,13.0,18.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,13.0,13.0,18.0,13.0
50220384-755a-4781-91db-c8f8ed6016be,0.42592307692307696,0.8031255956592774,3,10,4,1,2.525647351441151,0.8972303304691157,6.0,6.0,6.0,6.0,7.0,6.0,25.0,18.0,18.0,18.0,23.0,18.0,6.0,6.0,6.0,6.0,7.0,6.0,25.0,18.0,18.0,18.0,23.0,18.0
71bb8f13-07e9-b3ac-3fb8-305bf6cfdcf4,0.17753484275501505,0.47799375,4,4,0,2,0.5407546714980883,0.47799375,4.0,4.0,4.0,4.0,4.0,4.0,20.0,14.0,13.0,14.0,15.0,13.0,4.0,4.0,4.0,4.0,4.0,4.0,20.0,14.0,13.0,14.0,15.0,13.0
758e454f-8d11-4c59-4f64-9c431da34c29,0.40499999999999997,0.622850484375,3,6,0,0,1.4416510262584659,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
8ee84669-d1e6-4e35-bf48-6934bfc9f0d0,0.167,0.27749999999999997,2,2,0,0,0.6830279674962038,0.27749999999999997,5.0,6.0,6.0,7.0,6.0,5.0,35.0,29.0,27.0,29.0,32.0,27.0,5.0,6.0,6.0,7.0,6.0,5.0,35.0,29.0,27.0,29.0,32.0,27.0
7fa4635b-f208-4681-aedb-ce27adbb99b7,0.218206399497847,0.67942291171875,5,7,0,2,0.9540153357252029,0.67942291171875,3.0,3.0,3.0,3.0,3.0,3.0,18.0,11.0,12.0,12.0,16.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,11.0,12.0,12.0,16.0,11.0
29587de0-4462-4ce3-add3-54d035c7876f,0.15,0.0,1,0,1,0,0.3378849072608744,0.15,6.0,6.0,6.0,6.0,7.0,6.0,37.0,32.0,30.0,31.0,35.0,30.0,6.0,6.0,6.0,6.0,7.0,6.0,37.0,32.0,30.0,31.0,35.0,30.0
0d8bc892-7fa6-678a-0846-6d3a7384e5f6,0.4076020408163265,0.67942291171875,3,7,0,0,1.7418053461901575,0.67942291171875,5.0,6.0,5.0,7.0,6.0,5.0,27.0,22.0,22.0,21.0,26.0,21.0,5.0,6.0,5.0,7.0,6.0,5.0,27.0,22.0,22.0,21.0,26.0,21.0
7c564c91-9f01-c08f-cc78-02cc867e7594,0.2359659090909091,0.38587499999999997,5,3,8,0,2.014721771643164,0.88285972941727,4.0,4.0,4.0,4.0,4.0,4.0,18.0,10.0,11.0,11.0,16.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,18.0,10.0,11.0,11.0,16.0,10.0
a8e96458-ed41-10f3-1e4c-aaed50371189,0.4504190496759421,0.9994334078112806,5,46,0,19,3.336224608860552,0.9994334078112806,3.0,3.0,3.0,3.0,3.0,3.0,14.0,9.0,9.0,8.0,14.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,9.0,9.0,8.0,14.0,8.0
c6a4ca8e-d79f-eb2d-488f-8e27a3c16be6,0.1540318582128099,0.15,1,1,0,0,0.2341516883539959,0.15,5.0,5.0,3.0,5.0,4.0,3.0,23.0,18.0,16.0,17.0,20.0,16.0,5.0,5.0,3.0,5.0,4.0,3.0,23.0,18.0,16.0,17.0,20.0,16.0
c63b7616-b6f8-0439-8ec0-d7521bd08984,0.6690375552398988,0.8790945064342538,3,13,0,0,2.2915149412469966,0.8790945064342538,5.0,4.0,5.0,5.0,5.0,4.0,23.0,19.0,19.0,18.0,23.0,18.0,5.0,4.0,5.0,5.0,5.0,4.0,23.0,19.0,19.0,18.0,23.0,18.0
8e357cfb-d39b-414a-b593-a1a705b34f5b,0.3251373626373626,0.67942291171875,5,7,30,11,3.5800797081120224,0.9975537533077282,3.0,4.0,4.0,2.0,3.0,2.0,18.0,14.0,13.0,11.0,17.0,11.0,3.0,4.0,4.0,2.0,3.0,2.0,18.0,14.0,13.0,11.0,17.0,11.0
da23b816-7547-d9ae-f2e0-391ac4d24756,0.9999999999999998,0.9612404689154856,3,20,0,0,3.439833616941616,0.9612404689154856,5.0,4.0,5.0,5.0,4.0,4.0,20.0,15.0,15.0,14.0,20.0,14.0,5.0,4.0,5.0,5.0,4.0,4.0,20.0,15.0,15.0,14.0,20.0,14.0
70555123-3bad-42ca-912f-464c05606628,0.15283333333333332,0.15,1,1,0,0,0.38831112849050725,0.15,5.0,5.0,5.0,5.0,5.0,5.0,27.0,21.0,21.0,23.0,25.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,21.0,21.0,23.0,25.0,21.0
6943824d-041a-435f-73e5-69d6ac725bc6,0.15219827586206897,0.15,1,1,0,0,0.3858530421317711,0.15,5.0,5.0,5.0,5.0,5.0,5.0,26.0,24.0,23.0,23.0,27.0,23.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,24.0,23.0,23.0,27.0,23.0
5b3e2fbb-d66d-4f5f-a329-da05dc2d1fb1,0.15,0.0,2,0,3,0,0.7802999189722041,0.38587499999999997,4.0,5.0,4.0,6.0,5.0,4.0,25.0,20.0,19.0,20.0,24.0,19.0,4.0,5.0,4.0,6.0,5.0,4.0,25.0,20.0,19.0,20.0,24.0,19.0
64e8d141-b0bd-aedc-03fe-2c79729965db,0.9905074880410586,0.9719962387914384,5,22,0,0,3.136416275082164,0.9761968029727226,3.0,3.0,3.0,4.0,4.0,3.0,22.0,13.0,17.0,17.0,21.0,13.0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,13.0,17.0,17.0,21.0,13.0
8b9a6bda-b844-bc3b-2dfe-c4b39f8736fa,0.655231782106782,0.9719962387914384,5,22,0,0,2.689771638412391,0.9719962387914384,4.0,4.0,4.0,5.0,4.0,4.0,17.0,11.0,10.0,10.0,15.0,10.0,4.0,4.0,4.0,5.0,4.0,4.0,17.0,11.0,10.0,10.0,15.0,10.0
12b9958e-2e2a-4a83-aa3c-0dbc1c987717,0.41329431623773066,0.7275094749609375,3,8,0,0,1.3814652456462506,0.7275094749609375,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
b563b8d6-1ccb-ed1a-9089-ce83ee4bbc24,2.341789560719777,0.9999999984955918,5,125,25,153,11.898346359001316,0.9999999999818893,2.0,2.0,3.0,3.0,3.0,2.0,16.0,10.0,9.0,10.0,13.0,9.0,2.0,2.0,3.0,3.0,3.0,2.0,16.0,10.0,9.0,10.0,13.0,9.0
a9b3c122-3764-4cab-a6b2-a9abd8f7f68f,0.9157736269765063,0.9544005516652773,3,19,0,0,2.858170990835933,0.9544005516652773,4.0,4.0,3.0,4.0,5.0,3.0,23.0,17.0,15.0,17.0,21.0,15.0,4.0,4.0,3.0,4.0,5.0,3.0,23.0,17.0,15.0,17.0,21.0,15.0
9dd5e1b7-b367-43e1-8089-95e77f8796ea,0.4845343380628435,0.8031255956592774,4,10,0,0,1.7028771328605494,0.8031255956592774,3.0,5.0,5.0,5.0,5.0,3.0,21.0,15.0,13.0,14.0,18.0,13.0,3.0,5.0,5.0,5.0,5.0,3.0,21.0,15.0,13.0,14.0,18.0,13.0
312fa0f8-9dd8-5594-1aa3-a0ccfc792f4a,0.2335462620370485,0.9463535901944439,5,18,0,8,1.5204649041107425,0.9463535901944439,3.0,3.0,4.0,5.0,4.0,3.0,15.0,12.0,11.0,12.0,15.0,11.0,3.0,3.0,4.0,5.0,4.0,3.0,15.0,12.0,11.0,12.0,15.0,11.0
6690a243-7aee-0bf7-a79b-2d28eee62ad8,0.15687377485135637,0.27749999999999997,2,2,0,1,0.29682926218919925,0.27749999999999997,4.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,11.0,11.0,16.0,11.0,4.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,11.0,11.0,16.0,11.0
025249f3-d8f1-aac8-3b81-e5c13723fd40,0.5575846710259785,0.8326567563103858,3,11,0,0,1.9088096776607504,0.8326567563103858,3.0,4.0,4.0,4.0,4.0,3.0,20.0,16.0,16.0,17.0,18.0,16.0,3.0,4.0,4.0,4.0,4.0,3.0,20.0,16.0,16.0,17.0,18.0,16.0
aff77163-4251-d100-e8fd-8cb0e372a4a4,0.23117490160848517,0.67942291171875,4,7,0,0,0.895134188698374,0.67942291171875,3.0,3.0,3.0,3.0,3.0,3.0,16.0,12.0,13.0,12.0,16.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,12.0,13.0,12.0,16.0,12.0
556808cf-9b89-4c2e-9517-3ac9d9a7aa61,0.2059241474473802,0.27749999999999997,2,2,0,0,0.49695487888834,0.27749999999999997,5.0,5.0,5.0,5.0,4.0,4.0,25.0,20.0,17.0,19.0,20.0,17.0,5.0,5.0,5.0,5.0,4.0,4.0,25.0,20.0,17.0,19.0,20.0,17.0
f1a73dae-f570-e81b-1527-8acac57c3295,0.15986277173913044,0.15,1,1,0,0,0.3207730823746249,0.15,5.0,4.0,5.0,5.0,4.0,4.0,24.0,20.0,19.0,19.0,24.0,19.0,5.0,4.0,5.0,5.0,4.0,4.0,24.0,20.0,19.0,19.0,24.0,19.0
b2a7298e-1fdb-7b30-bb12-2284e6a42b21,0.30937499999999996,0.38587499999999997,2,3,0,0,0.6189418317202009,0.47799375,4.0,4.0,5.0,4.0,4.0,4.0,17.0,11.0,10.0,12.0,14.0,10.0,4.0,4.0,5.0,4.0,4.0,4.0,17.0,11.0,10.0,12.0,14.0,10.0
bf19eafb-966c-44d7-9197-a196dbd61e02,0.5951005894105893,0.8031255956592774,3,10,0,0,1.8611473875421458,0.8031255956592774,5.0,3.0,4.0,5.0,4.0,3.0,23.0,17.0,17.0,17.0,21.0,17.0,5.0,3.0,4.0,5.0,4.0,3.0,23.0,17.0,17.0,17.0,21.0,17.0
45e73001-bdad-442e-b70c-d90ab00b3f3f,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
7bb18b39-f308-a3e6-2534-cc46994db035,1.8973912915041946,0.9989145873469535,5,42,1,0,6.026371879851118,0.9990773992449105,3.0,3.0,4.0,4.0,3.0,3.0,15.0,11.0,11.0,11.0,14.0,11.0,3.0,3.0,4.0,4.0,3.0,3.0,15.0,11.0,11.0,11.0,14.0,11.0
f8790496-5050-a4be-5cb7-b151bd8ca3c6,0.2976556151460782,0.622850484375,3,6,0,0,0.9272043808028453,0.622850484375,3.0,3.0,4.0,5.0,4.0,3.0,23.0,16.0,14.0,15.0,21.0,14.0,3.0,3.0,4.0,5.0,4.0,3.0,23.0,16.0,14.0,15.0,21.0,14.0
29052cdf-3efe-40c3-b835-a7046c85844a,0.22280170841458316,0.47799375,4,4,0,0,0.5951628564168429,0.47799375,3.0,4.0,5.0,4.0,4.0,3.0,23.0,17.0,16.0,16.0,19.0,16.0,3.0,4.0,5.0,4.0,4.0,3.0,23.0,17.0,16.0,16.0,19.0,16.0
6f02936e-7e38-b61b-4853-49d8189e309c,0.20074941922124145,0.38587499999999997,2,3,0,0,0.9491181544193343,0.38587499999999997,5.0,5.0,3.0,5.0,5.0,3.0,23.0,16.0,16.0,16.0,20.0,16.0,5.0,5.0,3.0,5.0,5.0,3.0,23.0,16.0,16.0,16.0,20.0,16.0
72e53b46-7f24-c953-6336-b61d5f2c10ab,0.717630275974026,0.8790945064342538,5,13,0,0,2.1043968929055796,0.8790945064342538,5.0,6.0,5.0,5.0,5.0,5.0,21.0,14.0,13.0,14.0,19.0,13.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,14.0,13.0,14.0,19.0,13.0
861ad0f4-87b2-14b3-b2d1-7bb0cddfdb6a,0.17833333333333332,0.27749999999999997,2,2,0,0,0.3661607920954172,0.27749999999999997,4.0,4.0,6.0,5.0,5.0,4.0,19.0,14.0,13.0,11.0,15.0,11.0,4.0,4.0,6.0,5.0,5.0,4.0,19.0,14.0,13.0,11.0,15.0,11.0
01c57dda-a021-4ad3-a1fc-ec7a0f8bc9e7,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
a5cd2425-4452-5fe9-1c47-49d4b3ea3faf,0.9008671915559877,0.9853818616256234,5,26,0,1,3.1182209364835582,0.9853818616256234,4.0,3.0,3.0,3.0,3.0,3.0,17.0,13.0,10.0,12.0,16.0,10.0,4.0,3.0,3.0,3.0,3.0,3.0,17.0,13.0,10.0,12.0,16.0,10.0
04fad2ca-13be-44c6-8d50-41478669ddd4,0.17124999999999999,0.15,1,1,0,0,0.28957674662796923,0.15,5.0,5.0,5.0,5.0,5.0,5.0,29.0,25.0,21.0,24.0,28.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,29.0,25.0,21.0,24.0,28.0,21.0
e2cc25a4-4aef-0b69-4ecd-3d20eff5c761,0.3594642857142857,0.67942291171875,3,7,0,0,1.26860374648707,0.67942291171875,5.0,5.0,5.0,5.0,4.0,4.0,19.0,15.0,14.0,13.0,18.0,13.0,5.0,5.0,5.0,5.0,4.0,4.0,19.0,15.0,14.0,13.0,18.0,13.0
2da61230-cf56-4828-a9bc-bb6cffec8d99,0.1691633935332936,0.15,1,1,0,0,0.2759030132518716,0.15,3.0,4.0,4.0,4.0,3.0,3.0,23.0,19.0,16.0,17.0,23.0,16.0,3.0,4.0,4.0,4.0,3.0,3.0,23.0,19.0,16.0,17.0,23.0,16.0
0fe46467-2c30-bbdc-683e-54d3add6603e,0.7130292792792791,0.9257489137639361,5,16,6,1,3.303725586644285,0.9761968029727226,4.0,4.0,4.0,4.0,4.0,4.0,16.0,11.0,10.0,11.0,15.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,11.0,10.0,11.0,15.0,10.0
6b51f0d9-74d8-456d-a94b-73aff4d8e51e,0.15799,0.15,1,1,0,0,0.292643896840403,0.15,5.0,5.0,5.0,5.0,5.0,5.0,27.0,22.0,22.0,21.0,26.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,22.0,22.0,21.0,26.0,21.0
189be74d-cb9e-f2f9-182c-00afd99458e7,0.17390624999999998,0.38587499999999997,3,3,0,0,0.5190397680646822,0.38587499999999997,3.0,5.0,5.0,5.0,5.0,3.0,19.0,13.0,10.0,12.0,18.0,10.0,3.0,5.0,5.0,5.0,5.0,3.0,19.0,13.0,10.0,12.0,18.0,10.0
d9e9cf31-a68c-48d8-b441-fc4a7bb06583,0.36086538461538453,0.8031255956592774,5,10,0,0,1.2782969749745303,0.8031255956592774,3.0,5.0,5.0,5.0,4.0,3.0,17.0,12.0,10.0,10.0,14.0,10.0,3.0,5.0,5.0,5.0,4.0,3.0,17.0,12.0,10.0,10.0,14.0,10.0
66fd0f52-9839-2c51-82e9-e15005012d87,1.9460595094765603,0.9999780391524491,5,66,0,11,6.273176218971815,0.9999846274067145,3.0,3.0,3.0,1.0,3.0,1.0,16.0,10.0,10.0,10.0,13.0,10.0,3.0,3.0,3.0,1.0,3.0,1.0,16.0,10.0,10.0,10.0,13.0,10.0
82770e87-46f8-d61c-ddba-e651dff9d5ac,0.197175,0.15,1,1,0,0,0.29226628561089174,0.15,5.0,5.0,5.0,5.0,6.0,5.0,30.0,25.0,22.0,24.0,27.0,22.0,5.0,5.0,5.0,5.0,6.0,5.0,30.0,25.0,22.0,24.0,27.0,22.0
8f841a1e-0488-4be4-9c33-69acb734b51f,0.15425,0.15,1,1,0,0,0.41263717023278945,0.15,5.0,5.0,5.0,6.0,6.0,5.0,28.0,23.0,23.0,22.0,26.0,22.0,5.0,5.0,5.0,6.0,6.0,5.0,28.0,23.0,23.0,22.0,26.0,22.0
20610e0a-efc4-4745-8be7-74bdb9706a8b,0.3937123429232804,0.47799375,2,3,0,0,0.7001592215557291,0.38587499999999997,5.0,3.0,5.0,5.0,4.0,3.0,28.0,23.0,21.0,22.0,25.0,21.0,5.0,3.0,5.0,5.0,4.0,3.0,28.0,23.0,21.0,22.0,25.0,21.0
3c5ca7b5-0fed-d5a6-44a8-cd56aae196da,0.16476166666666667,0.15,1,1,0,0,0.27774896114808445,0.15,5.0,4.0,5.0,5.0,5.0,4.0,27.0,21.0,22.0,22.0,24.0,21.0,5.0,4.0,5.0,5.0,5.0,4.0,27.0,21.0,22.0,22.0,24.0,21.0
4dd8b5ba-31d6-e058-b2d2-0553613228b7,0.34125,0.27749999999999997,1,2,0,0,0.8636691265327541,0.38587499999999997,4.0,4.0,4.0,4.0,4.0,4.0,20.0,14.0,12.0,14.0,15.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,20.0,14.0,12.0,14.0,15.0,12.0
53c20e78-dde6-4956-b79a-5fd3bb46983c,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
e0f81131-abb5-4af1-a84b-a0ca542d8cfd,0.1725158526132299,0.15,1,1,0,0,0.2459916056015945,0.15,4.0,4.0,4.0,3.0,4.0,3.0,21.0,16.0,15.0,16.0,20.0,15.0,4.0,4.0,4.0,3.0,4.0,3.0,21.0,16.0,15.0,16.0,20.0,15.0
9c44137b-9b38-9826-c826-8a3baa1c4a9b,0.15087774810730745,0.15,1,1,0,0,0.4473672277344406,0.15,4.0,5.0,5.0,5.0,6.0,4.0,24.0,21.0,20.0,21.0,24.0,20.0,4.0,5.0,5.0,5.0,6.0,4.0,24.0,21.0,20.0,21.0,24.0,20.0
c1db9a07-4851-d65f-3782-c3db504f8eb4,0.32,0.5562946875,3,5,0,0,1.1201743660571288,0.5562946875,5.0,5.0,5.0,6.0,5.0,5.0,30.0,24.0,24.0,23.0,29.0,23.0,5.0,5.0,5.0,6.0,5.0,5.0,30.0,24.0,24.0,23.0,29.0,23.0
1af1c772-e217-a842-f873-d4a0dcfed09d,0.18187499999999998,0.38587499999999997,3,3,0,0,0.5810365971610556,0.38587499999999997,5.0,6.0,6.0,5.0,6.0,5.0,19.0,14.0,14.0,13.0,16.0,13.0,5.0,6.0,6.0,5.0,6.0,5.0,19.0,14.0,14.0,13.0,16.0,13.0
cc2ea8e5-c3ac-479c-b766-a0041536dd07,0.19019021739130432,0.47799375,3,4,0,0,0.5162596998292901,0.47799375,4.0,3.0,3.0,4.0,4.0,3.0,16.0,9.0,10.0,10.0,12.0,9.0,4.0,3.0,3.0,4.0,4.0,3.0,16.0,9.0,10.0,10.0,12.0,9.0
772513ac-5fe7-4678-a315-5c6ead67c01b,0.15395294462481962,0.15,1,1,0,0,0.3193271595954067,0.15,5.0,5.0,5.0,5.0,5.0,5.0,28.0,22.0,22.0,22.0,25.0,22.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,22.0,22.0,22.0,25.0,22.0
65f4b05d-6abd-835b-43f0-a375ead30ed6,0.2801106689894233,0.47799375,3,4,0,0,0.774588467059869,0.47799375,3.0,3.0,3.0,3.0,4.0,3.0,21.0,18.0,17.0,17.0,19.0,17.0,3.0,3.0,3.0,3.0,4.0,3.0,21.0,18.0,17.0,17.0,19.0,17.0
5baf6c60-9238-4373-8e10-3595fe398357,0.15,0.0,2,0,2,0,0.555598262236005,0.27749999999999997,4.0,5.0,5.0,6.0,5.0,4.0,30.0,23.0,22.0,23.0,24.0,22.0,4.0,5.0,5.0,6.0,5.0,4.0,30.0,23.0,22.0,23.0,24.0,22.0
d25b3a90-19fb-4a3b-bcac-8c90d77a5faf,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
de9ffcf9-169c-0096-3c7e-ce7c8d2e719b,0.18428066037735846,0.27749999999999997,2,2,0,0,0.3676211325911487,0.27749999999999997,4.0,4.0,5.0,5.0,5.0,4.0,19.0,11.0,11.0,14.0,16.0,11.0,4.0,4.0,5.0,5.0,5.0,4.0,19.0,11.0,11.0,14.0,16.0,11.0
2e98b3dd-0e28-e615-af9e-5eb9c066fc96,0.41810888888888886,0.67942291171875,3,7,0,0,1.438825471781168,0.67942291171875,5.0,5.0,5.0,5.0,6.0,5.0,27.0,21.0,21.0,20.0,26.0,20.0,5.0,5.0,5.0,5.0,6.0,5.0,27.0,21.0,21.0,20.0,26.0,20.0
33f23348-2b2d-2d10-0c88-76c302171550,0.9572050394210327,0.9761968029727226,5,23,0,0,3.024072307059792,0.9833377620809058,2.0,3.0,3.0,3.0,3.0,2.0,17.0,12.0,12.0,12.0,17.0,12.0,2.0,3.0,3.0,3.0,3.0,2.0,17.0,12.0,12.0,12.0,17.0,12.0
670498d9-3589-6226-c087-ac480cb70ea9,0.6925670885064135,0.9612404689154856,5,20,0,4,2.3705622983850314,0.9612404689154856,3.0,4.0,3.0,4.0,4.0,3.0,17.0,14.0,11.0,12.0,16.0,11.0,3.0,4.0,3.0,4.0,4.0,3.0,17.0,14.0,11.0,12.0,16.0,11.0
a26a4d74-ed63-4a4e-bcf2-503fe0759e4b,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
3eddddaf-27a5-c75d-e9d8-98003550300d,0.6318744254654467,0.8972303304691157,5,14,0,4,1.5749360433806805,0.8972303304691157,3.0,3.0,3.0,3.0,3.0,3.0,16.0,11.0,11.0,9.0,12.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,11.0,11.0,9.0,12.0,9.0
f5cb004b-d987-40dc-8a71-7608f628c6aa,0.15,0.0,2,0,3,0,1.2291166786986243,0.38587499999999997,6.0,6.0,6.0,6.0,6.0,6.0,35.0,31.0,30.0,31.0,34.0,30.0,6.0,6.0,6.0,6.0,6.0,6.0,35.0,31.0,30.0,31.0,34.0,30.0
03fcc46a-b0c6-4d7e-95a3-0aeab5ba483b,0.156375,0.15,1,1,0,0,0.42991565974361545,0.15,5.0,5.0,5.0,7.0,6.0,5.0,33.0,29.0,24.0,28.0,30.0,24.0,5.0,5.0,5.0,7.0,6.0,5.0,33.0,29.0,24.0,28.0,30.0,24.0
